COD_PAI4;COD_SAL;CODUNI2;CANTI;FOBDOL;FOBPES
HND;BUN;KG;6319,66;28845,22;116453633,71
HND;BUN;KG;2746,68;14794,70;59729014,88
HND;BUN;KG;4,50;15,00;60557,85
HND;BUN;U;8,00;58,40;235771,89
HND;BUN;U;15,00;43,50;175617,76
HND;BUN;U;20,00;30,00;121115,70
HND;BUN;U;1257,00;60094,04;242611057,34
HND;BUN;U;30,00;6,00;24223,14
HND;BUN;U;1355,00;55927,27;225789015,17
HKG;BUN;U;1500,00;199500,00;816419835,00
HKG;BUN;KG;31795,30;130762,51;533176288,77
HKG;BUN;KG;19365,00;74284,26;295286619,07
IND;BUN;KG;50300,00;8869,00;36162815,36
IND;BUN;U;1,00;12000,00;48446280,00
IND;BUN;KG;77733,00;367076,26;1452803409,54
IND;BUN;KG;10000,00;223248,09;901294956,46
IND;BUN;KG;301982,00;1568116,10;6255298198,29
IND;BUN;KG;53844,00;278715,93;1103093546,27
IND;BUN;KG;51728,00;268021,25;1082052710,27
IND;BUN;KG;104212,00;540134,59;2148028842,88
IND;BUN;KG;110710,00;574467,07;2324875602,90
IND;BUN;KG;26388,00;135018,95;545097154,75
IND;BUN;KG;52244,00;271012,09;1093216699,00
IND;BUN;KG;55908,00;290117,23;1170283585,89
IND;BUN;KG;51270,00;267116,70;1083676424,89
IND;BUN;U;327600,00;73170,44;295402968,66
IND;BUN;KG;1000,00;4533,97;18664495,56
IND;BUN;KG;500,00;6360,00;25655158,80
IDN;BUN;KG;8100,00;20078,50;79466084,94
IDN;BUN;KG;240,00;594,92;2354556,52
IDN;BUN;KG;5640,00;13980,58;55331920,10
IDN;BUN;KG;8000,00;37535,00;149760521,15
IDN;BUN;KG;8000,00;37535,00;151535926,65
IDN;BUN;KG;50000,00;85248,00;344162373,12
IDN;BUN;KG;50000,00;85698,00;352783529,82
IRL;BUN;KG;19195,00;77081,64;315443507,82
ISR;BUN;KG;38396,00;156598,47;619780726,61
ISR;BUN;KG;38535,00;151827,90;621329870,00
ISR;BUN;KG;19250,00;90160,70;363995876,43
ISR;BUN;KG;37950,00;154126,99;621722076,06
ISR;BUN;KG;19913,00;78800,50;320386284,89
ISR;BUN;KG;38424,00;163065,97;667319761,01
ISR;BUN;KG;38512,00;151352,16;614026631,99
ISR;BUN;KG;57748,00;223435,26;888175267,67
ISR;BUN;KG;76998,00;316583,37;1303598508,48
ISR;BUN;KG;38490,00;174143,72;693208681,88
ISR;BUN;KG;90000,00;63510,00;261444630,90
ISR;BUN;KG;10000,00;5690,00;23423397,10
ISR;BUN;KG;57867,00;252601,73;1005524128,54
ITA;BUN;KG;19218,00;74144,00;299876149,44
ITA;BUN;KG;40822,00;170946,07;678120301,10
ITA;BUN;KG;59814,00;231424,73;919934129,97
ITA;BUN;KG;140206,00;618128,07;2508995490,09
ITA;BUN;U;1,00;12450,00;50548867,50
ITA;BUN;KG;20933,00;89066,92;366447138,28
ITA;BUN;KG;59919,00;237114,88;942967939,37
ITA;BUN;KG;50000,00;50000,00;200253000,00
ITA;BUN;KG;19951,00;80801,55;330666607,11
ITA;BUN;KG;42014,00;168434,13;683327159,36
ITA;BUN;KG;62797,00;236736,28;941048019,26
ITA;BUN;KG;21001,00;88222,37;349675539,06
ITA;BUN;KG;19585,00;867113,65;3431836390,56
ITA;BUN;KG;60000,00;40800,00;161477016,00
ITA;BUN;KG;160000,00;108800,00;447884992,00
ITA;BUN;KG;19221,00;75384,44;299659933,59
ITA;BUN;KG;1255,00;17042,40;68803406,85
ITA;BUN;KG;9792,00;20557,30;82333219,93
ITA;BUN;KG;10000,00;14000,00;55651260,00
ITA;BUN;KG;100000,00;91000,00;367078530,00
ITA;BUN;L;15600,00;39936,00;162146150,40
ITA;BUN;U;450,00;78,75;319736,81
ITA;BUN;KG;19194,00;75278,55;299239011,31
ITA;BUN;KG;60000,00;46800,00;186726852,00
ITA;BUN;KG;25000,00;20587,50;81599997,37
ITA;BUN;KG;100000,00;95000,00;391182450,00
ITA;BUN;KG;50000,00;45500,00;186201015,00
JAM;BUN;U;378,00;97908,30;402823139,59
JAM;BUN;KG;79250,00;56158,14;228010472,12
JAM;BUN;KG;503500,00;357701,51;1421895695,37
JAM;BUN;KG;265000,00;188263,95;748366145,00
JAM;BUN;KG;106000,00;67145,70;276411317,16
JAM;BUN;KG;19949,00;76547,22;302956290,89
JAM;BUN;KG;25000,00;20200,00;82665066,00
JAM;BUN;KG;18400,00;23626,20;95925915,93
JAM;BUN;KG;477000,00;338169,31;1359576164,05
JAM;BUN;KG;261850,00;198654,85;801339893,56
JAM;BUN;KG;21000,00;15450,96;62378461,20
JAM;BUN;KG;75000,00;64390,00;256909017,10
JAM;BUN;KG;8564,20;28481,60;114985630,70
JAM;BUN;KG;53000,00;40388,12;161144156,10
JAM;BUN;KG;21000,00;15450,96;61418956,58
JAM;BUN;KG;158850,00;120669,51;486760289,51
JAM;BUN;KG;371000,00;263484,20;1063735777,39
JAM;BUN;KG;20500,00;15036,76;61865591,30
JAM;BUN;KG;25000,00;19687,50;79416028,12
JAM;BUN;KG;13721,00;11329,71;46639770,88
JAM;BUN;KG;106000,00;84715,20;346682554,40
JPN;BUN;KG;26880,00;144638,48;572902579,79
JPN;BUN;KG;62640,00;601344,00;2383469038,08
JPN;BUN;KG;25071,00;140389,67;578083948,05
JPN;BUN;U;2287,00;29365,48;118554022,20
JPN;BUN;KG;23219,20;241280,00;970130999,04
JPN;BUN;KG;41760,00;400896,00;1627697894,40
JPN;BUN;U;3900,00;1092,00;4373525,52
JPN;BUN;KG;189773,00;784949,20;3188950192,02
JPN;BUN;KG;20880,00;235735,20;970689190,39
JPN;BUN;U;19098,00;43683,40;176358185,64
JPN;BUN;U;3600,00;648,00;2651829,84
JPN;BUN;U;38360,00;6716,20;27484906,74
JPN;BUN;U;3300,00;594,00;2430844,02
JPN;BUN;U;37030,00;6559,10;26842001,70
JPN;BUN;KG;336,00;2400,00;9879816,00
JPN;BUN;KG;523048,00;2294161,56;9215354334,56
JPN;BUN;U;3300,00;594,00;2430844,02
JPN;BUN;U;34120,00;5977,40;24461493,34
JPN;BUN;KG;226528,00;936513,36;3782667637,97
JPN;BUN;U;4,00;365,95;1450468,44
JPN;BUN;U;6,00;643,79;2551706,73
JPN;BUN;U;229,00;7815,83;30978589,31
JPN;BUN;U;20,00;1052,65;4172251,96
JPN;BUN;KG;12489,00;42462,60;174801114,53
JPN;BUN;U;11400,00;2052,84;8347359,30
JPN;BUN;U;93820,00;16342,88;66500777,20
JPN;BUN;KG;336,00;2400,00;9782976,00
JPN;BUN;KG;153975,00;682277,48;2717191554,79
JPN;BUN;U;3000,00;540,00;2209858,20
JPN;BUN;U;37120,00;6496,40;26585412,61
JPN;BUN;KG;19152,00;94452,19;388603700,79
JPN;BUN;KG;19173,00;103178,13;424504748,47
JPN;BUN;KG;162675,00;654070,72;2613239672,08
JPN;BUN;KG;267853,00;1130918,68;4574751842,27
JPN;BUN;KG;4250,00;75225,00;297723248,25
JPN;BUN;KG;71550,00;465075,00;1898772554,25
JPN;BUN;KG;96171,00;424733,40;1709938181,66
JPN;BUN;KG;78879,00;294753,64;1192900403,98
JPN;BUN;KG;183513,00;724181,65;2878687235,09
JPN;BUN;KG;12500,00;58625,00;234796642,50
JPN;BUN;KG;51416,00;103592,80;414547902,35
JPN;BUN;KG;14048,00;64200,81;255203997,82
JPN;BUN;U;23550,00;4239,81;17328331,93
JPN;BUN;U;1133880,00;182074,61;745719035,77
JPN;BUN;U;21000,00;3990,00;16187190,60
JPN;BUN;U;208800,00;38336,00;157162514,48
JPN;BUN;U;6900,00;1932,00;7737775,92
JPN;BUN;KG;336,00;2400,00;9803724,00
JPN;BUN;KG;18140,00;70330,28;279569192,72
JPN;BUN;KG;20880,00;200448,00;814979473,92
JPN;BUN;KG;49500000,00;7419060,00;30541228205,40
JPN;BUN;U;15400,00;2772,87;11321305,11
JPN;BUN;U;402620,00;72421,73;294789378,25
JPN;BUN;U;11100,00;2109,00;8556086,46
JPN;BUN;U;25800,00;4860,00;19716728,40
JPN;BUN;U;3900,00;1092,00;4373525,52
JPN;BUN;KG;168,00;1200,00;4892928,00
JPN;BUN;U;20700,00;3726,00;15275691,18
JPN;BUN;U;770580,00;139683,60;570758483,00
JPN;BUN;U;34200,00;6498,00;26361996,12
JPN;BUN;U;82500,00;15534,00;63020505,96
JPN;BUN;U;7800,00;2184,00;8747051,04
JPN;BUN;KG;20036,00;78580,85;323485141,30
JPN;BUN;U;15400,00;2772,87;11321305,11
JPN;BUN;U;404220,00;72703,69;295911433,05
JPN;BUN;U;12860,00;2440,80;9902179,15
JPN;BUN;U;28760,00;5404,60;21926137,92
JPN;BUN;U;3900,00;1092,00;4373525,52
JPN;BUN;KG;62640,00;707205,60;2910455142,40
JPN;BUN;KG;437035,00;1753474,55;7081371654,75
JPN;BUN;KG;131294,00;549955,97;2186124476,78
JPN;BUN;KG;492950,00;2399493,94;9541643498,98
JPN;BUN;KG;181883,00;797719,28;3238294989,09
JPN;BUN;KG;34935,00;139363,53;562168788,21
JPN;BUN;KG;104950,00;591933,59;2371360241,15
JPN;BUN;KG;33726,00;144974,29;589435018,52
JPN;BUN;KG;15223,00;83901,57;332549745,80
JPN;BUN;KG;105108,00;402271,36;1601977139,69
JPN;BUN;KG;182651,00;812157,85;3220863620,69
JPN;BUN;KG;34981,00;136346,59;551809647,85
JPN;BUN;KG;52443,00;204640,03;819595598,55
JPN;BUN;KG;230493,00;867113,65;3431836390,56
JPN;BUN;KG;36831,00;135311,28;541929795,07
JPN;BUN;KG;19138,00;104772,23;425981885,01
JPN;BUN;U;18297,00;219482,53;890427455,25
JPN;BUN;KG;24963,00;38900,80;156919214,06
JPN;BUN;KG;21010,00;96019,29;389544498,37
JPN;BUN;KG;104431,00;432829,74;1715550972,57
JOR;BUN;KG;19284,00;81158,64;329973986,92
JOR;BUN;KG;38500,00;153347,96;618579601,48
JOR;BUN;KG;19945,00;80027,89;324668348,05
JOR;BUN;KG;22275,60;38937,05;155945221,47
KWT;BUN;KG;19213,00;76275,61;312144967,07
KWT;BUN;KG;7486,80;26956,81;107554706,65
KWT;BUN;KG;12067,44;24024,00;95497562,16
LVA;BUN;KG;300000,00;208500,00;850146240,00
LBY;BUN;KG;25900,00;106607,16;422544941,16
LTU;BUN;KG;7190,40;170810,04;689592585,38
LTU;BUN;KG;19447,20;44676,00;180365500,43
LTU;BUN;KG;25000,00;18750,00;75697312,50
LUX;BUN;U;7,00;154608,04;627235541,79
LUX;BUN;U;3,00;66945,75;271594891,00
MAC;BUN;KG;19235,00;82712,42;338486517,73
MKD;BUN;KG;50000,00;37000,00;152313830,00
MKD;BUN;KG;25000,00;19500,00;77176515,00
MYS;BUN;KG;12599,00;1889,85;7779737,61
MYS;BUN;KG;40127,00;7624,13;30780061,38
MYS;BUN;KG;40000,00;5800,00;23876222,00
MYS;BUN;KG;21520,00;3228,00;13288352,52
MYS;BUN;KG;41503,39;160619,01;648449460,98
MYS;BUN;KG;19836,00;86805,17;357141642,87
MYS;BUN;KG;96038,00;442501,94;1751320903,07
MYS;BUN;KG;27190,00;4241,64;17166383,66
MYS;BUN;KG;19800,00;2554,20;10337128,36
MYS;BUN;U;17562,00;33009,24;130834433,38
MYS;BUN;KG;153701,00;728883,81;2884754476,70
MYS;BUN;KG;19861,00;86957,13;353058991,36
MYS;BUN;KG;116282,00;461536,58;1891188549,26
MYS;BUN;KG;192476,00;831691,88;3306050075,25
MYS;BUN;KG;96182,00;381677,11;1512803942,88
MYS;BUN;U;160,00;8000,00;31800720,00
MYS;BUN;KG;22060,00;27042,25;111259658,75
MYS;BUN;U;320,00;16000,00;63601440,00
MYS;BUN;KG;288341,00;1128728,14;4506402715,83
MYS;BUN;KG;110170,00;177041,14;700688112,65
MYS;BUN;KG;80170,00;128137,38;519679382,36
MYS;BUN;KG;79058,00;126058,80;508923326,77
MYS;BUN;KG;28030,00;42613,45;175422102,13
MYS;BUN;KG;52040,00;82774,96;333900116,89
MYS;BUN;KG;19305,00;84098,37;336819017,75
MYS;BUN;U;36,00;21632,70;87762565,93
MYS;BUN;U;43473,00;164441,09;667127635,65
MYS;BUN;KG;44660,00;64091,45;259940368,65
MYS;BUN;U;39,00;25560,61;103697861,13
MYS;BUN;U;44496,00;144368,02;580498783,14
MYS;BUN;KG;21088,80;4379,98;17769316,06
MLI;BUN;KG;22769,66;43052,01;174797618,40
MAR;BUN;KG;38572,00;155615,57;616793204,78
MAR;BUN;KG;38415,00;153456,40;610271549,77
MUS;BUN;KG;18800,64;52532,48;212468140,68
MEX;BUN;U;200,00;4958,88;19711994,27
MEX;BUN;U;777694,00;189872,72;756755748,12
MEX;BUN;KG;2400,00;204000,00;827615760,00
MEX;BUN;KG;20342,94;266342,98;1075277215,42
MEX;BUN;KG;6000,00;11426,40;45420968,37
MEX;BUN;KG;555,00;1154,40;4588843,89
MEX;BUN;U;8550,00;28727,15;114193006,69
MEX;BUN;KG;200000,00;49200,00;194722284,00
MEX;BUN;KG;37800,00;93537,40;378312949,67
MEX;BUN;M2;300000,00;52200,00;210565926,00
MEX;BUN;KG;11783,88;157455,14;648178254,77
MEX;BUN;KG;300,00;3529,44;14274855,37
MEX;BUN;U;2928,00;15020,64;59930701,32
MEX;BUN;U;4896,00;37650,24;150220316,07
MEX;BUN;U;100,00;101845,00;419254108,55
MEX;BUN;U;13,00;17255,08;69788343,61
MEX;BUN;U;2,00;21568,85;87235429,51
MEX;BUN;U;3,00;13725,63;55513447,79
MEX;BUN;U;142,00;5830,00;23536817,70
MEX;BUN;KG;100896,00;435888,00;1777307166,72
MEX;BUN;KG;0,79;48,00;193785,12
MEX;BUN;U;34,00;0,34;1372,64
MEX;BUN;U;2817,00;1225,00;4945557,75
MEX;BUN;KG;0,38;23,40;94470,24
MEX;BUN;KG;1,99;120,65;487086,97
MEX;BUN;U;21,00;196,00;791289,24
MEX;BUN;M2;25030,33;39547,26;160790854,23
MEX;BUN;M2;8208,34;16270,16;66151053,82
MEX;BUN;KG;12,60;763,75;3083403,86
MEX;BUN;U;26,00;511,00;2063004,09
MEX;BUN;U;408,00;1900,84;7674052,23
MEX;BUN;U;15,00;330,00;1332272,70
MEX;BUN;U;1,00;5,00;20185,95
MEX;BUN;U;2558,00;127,90;516356,60
MEX;BUN;KG;6,96;422,00;1703694,18
MEX;BUN;KG;9,95;602,95;2434223,71
MEX;BUN;KG;0,31;18,98;76625,86
MEX;BUN;KG;0,12;7,80;31490,08
MEX;BUN;KG;0,04;2,44;9850,74
MEX;BUN;KG;0,46;28,00;113041,32
MEX;BUN;KG;1,32;80,00;322975,20
MEX;BUN;KG;0,13;8,10;32701,23
MEX;BUN;KG;0,99;60,00;242231,40
MEX;BUN;KG;14,16;858,00;3463909,02
MEX;BUN;KG;1,43;87,00;351235,53
MEX;BUN;U;1472,00;15044,33;61167086,47
MEX;BUN;U;780,00;6824,66;27747634,38
MEX;BUN;U;15,00;225,00;908367,75
MEX;BUN;U;96,00;6,72;27129,91
MEX;BUN;U;32815,00;12454,97;50283080,31
MEX;BUN;KG;5,10;309,40;1249106,58
MEX;BUN;U;4,00;3,20;12919,00
MEX;BUN;KG;111,15;6735,31;27191726,17
MEX;BUN;U;2,00;10,00;40371,90
MEX;BUN;U;34,00;364,60;1471959,47
MEX;BUN;U;1,00;11669,35;47111383,12
MEX;BUN;U;1,00;38,00;153413,22
MEX;BUN;U;10,00;166,00;670173,54
MEX;BUN;U;5452,00;95839,21;384167251,22
MEX;BUN;U;22,00;3,42;13807,18
MEX;BUN;U;27,00;997,48;4027016,28
MEX;BUN;U;1,00;500,00;2018595,00
MEX;BUN;U;1,00;9,00;36334,71
MEX;BUN;U;33,00;53,20;214778,50
MEX;BUN;U;32,00;192,00;775140,48
MEX;BUN;U;51760,00;6774,12;27348409,52
MEX;BUN;U;4160,00;6973,95;28155161,20
MEX;BUN;U;3,00;3600,00;14533884,00
MEX;BUN;U;1,00;700,00;2826033,00
MEX;BUN;KG;2,09;127,10;513126,84
MEX;BUN;U;22,00;1486,00;5999264,34
MEX;BUN;U;117,00;96,65;390194,41
MEX;BUN;U;13,00;7,44;30036,69
MEX;BUN;U;95,00;3275,00;13221797,25
MEX;BUN;U;2,00;10,00;40371,90
MEX;BUN;U;377,00;277,34;1119674,27
MEX;BUN;U;1,00;56,00;226082,64
MEX;BUN;U;1,00;9,00;36334,71
MEX;BUN;U;8,00;76,00;306826,44
MEX;BUN;KG;2,39;145,40;587007,42
MEX;BUN;U;2,00;760,00;3068264,40
MEX;BUN;U;8,00;191,00;771103,29
MEX;BUN;U;2,00;22,00;88818,18
MEX;BUN;U;1,00;2,60;10496,69
MEX;BUN;KG;1,38;83,60;337509,08
MEX;BUN;U;2,00;570,00;2301198,30
MEX;BUN;U;3,00;450,00;1816735,50
MEX;BUN;U;5,00;1119,00;4517615,61
MEX;BUN;U;2,00;310,00;1251528,90
MEX;BUN;U;1,00;1500,00;6055785,00
MEX;BUN;U;768,00;12136,22;49343321,91
MEX;BUN;KG;200000,00;49200,00;195574428,00
MEX;BUN;KG;14847,72;87899,22;352041650,05
MEX;BUN;KG;13904,00;80086,08;327738667,76
MEX;BUN;KG;22379,00;39325,00;156320414,25
MEX;BUN;U;150,00;285,00;1166314,05
MEX;BUN;KG;16184,88;32142,48;127769250,82
MEX;BUN;M2;152400,00;30232,00;120834306,00
MEX;BUN;KG;36487,14;68039,16;271533688,52
MEX;BUN;U;159000,00;23960,00;96124378,00
MEX;BUN;U;1336,00;11714,96;47282811,05
MEX;BUN;U;92850,00;89891,25;357325808,96
MEX;BUN;U;9905,00;8221,50;32681202,43
MEX;BUN;KG;347,10;10005,00;39770775,45
MEX;BUN;KG;13607,00;76986,00;304692881,22
MEX;BUN;U;102770,00;200561,50;797250013,03
MEX;BUN;U;4200,00;40905,00;162601056,45
MEX;BUN;U;21750,00;15395,00;61196510,55
MEX;BUN;KG;17,53;866,00;3513310,04
MEX;BUN;KG;20,96;1035,72;4201853,89
MEX;BUN;KG;20,99;1036,44;4204774,89
MEX;BUN;KG;3,18;157,21;637791,53
MEX;BUN;KG;59,51;2938,48;11921237,05
MEX;BUN;KG;3,69;182,31;739620,73
MEX;BUN;U;73,00;2182,79;8855448,06
MEX;BUN;U;20825,00;3570,09;14478729,92
MEX;BUN;U;102,00;280,72;1138864,19
MEX;BUN;KG;5,21;257,70;1045473,43
MEX;BUN;U;1878,00;2760,02;11197235,53
MEX;BUN;KG;29,61;1461,90;5930840,58
MEX;BUN;KG;81,40;4019,00;16304841,86
MEX;BUN;U;32,00;161,76;656250,61
MEX;BUN;U;2000,00;64,00;254405,76
MEX;BUN;U;5266,00;3961,74;16072541,47
MEX;BUN;KG;2,87;142,08;576410,03
MEX;BUN;KG;13,05;644,75;2615712,06
MEX;BUN;KG;30,31;1497,09;6073604,30
MEX;BUN;U;260,00;1545,21;6268824,25
MEX;BUN;U;852,00;845,12;3428601,13
MEX;BUN;U;1479,00;3628,77;14721702,15
MEX;BUN;U;882,00;2248,22;9120893,64
MEX;BUN;U;250,00;731,44;2967408,19
MEX;BUN;U;1086,00;1378,09;5590828,44
MEX;BUN;U;108,00;887,10;3598911,47
MEX;BUN;U;6854,00;18542,49;75225769,37
MEX;BUN;U;894,00;670,47;2720056,56
MEX;BUN;U;90,00;1344,91;5456219,17
MEX;BUN;U;348,00;850,76;3451482,27
MEX;BUN;U;700,00;230,44;934881,25
MEX;BUN;U;648,00;199,84;810738,88
MEX;BUN;U;504,00;197,67;801935,32
MEX;BUN;U;14076,00;11537,03;46805038,48
MEX;BUN;U;1056,00;7820,21;31726122,75
MEX;BUN;U;360,00;333,86;1354449,98
MEX;BUN;U;120,00;1491,35;6050317,46
MEX;BUN;U;142,00;1785,34;7243017,25
MEX;BUN;U;600,00;7274,88;29513751,66
MEX;BUN;U;70,00;6455,06;26187791,11
MEX;BUN;U;247,00;2198,77;8920277,95
MEX;BUN;U;54,00;350,72;1422849,99
MEX;BUN;U;520,00;6047,45;24534141,79
MEX;BUN;U;175,00;256,71;1041457,06
MEX;BUN;U;1100,00;3782,60;15345781,23
MEX;BUN;U;104,00;302,96;1229090,54
MEX;BUN;U;3600,00;1742,40;7068812,25
MEX;BUN;KG;12730,00;81830,15;336672967,84
MEX;BUN;U;54,00;159,65;647690,47
MEX;BUN;U;4794,00;1843,62;7479455,72
MEX;BUN;U;10000,00;30,00;123497,70
MEX;BUN;KG;6757,00;13420,56;55246943,09
MEX;BUN;KG;37638,00;83166,72;339206477,96
MEX;BUN;U;175500,00;25798,50;106201847,11
MEX;BUN;U;2000,00;64,00;261155,20
MEX;BUN;U;11350,00;17996,00;74082153,64
MEX;BUN;U;4450,00;3255,00;13399500,45
MEX;BUN;KG;9,20;400,00;1646636,00
MEX;BUN;U;40075,00;127953,75;526733127,71
MEX;BUN;U;2830,00;49600,00;204182864,00
MEX;BUN;U;1088,00;51125,12;210461157,74
MEX;BUN;U;6400,00;105088,00;432604209,92
MEX;BUN;U;34000,00;60031,92;247124639,14
MEX;BUN;U;400,00;7000,00;28816130,00
MEX;BUN;U;1,00;453482,00;1794777455,14
MEX;BUN;KG;2000,00;1080,00;4445917,20
MEX;BUN;KG;449,50;3167,10;13037652,18
MEX;BUN;KG;500,00;12625,00;51971948,75
MEX;BUN;KG;164,00;1699,04;6994251,07
MEX;BUN;KG;2222,48;12935,01;51805491,15
MEX;BUN;U;1384000,00;40412,59;161854847,70
MEX;BUN;KG;3877,63;26028,52;104245784,30
MEX;BUN;KG;7972,80;27767,06;111208741,30
MEX;BUN;KG;1080,00;3490,83;13980983,59
MEX;BUN;KG;57847,00;225548,67;893977941,95
MEX;BUN;KG;3648,44;4604,06;18621166,71
MEX;BUN;KG;28000,00;46137,00;186263835,03
MEX;BUN;KG;720,00;1342,14;5428298,65
MEX;BUN;U;1,00;20127,85;81407290,60
MEX;BUN;U;1,00;40000,00;160202400,00
MEX;BUN;U;1,00;8187,41;33114061,61
MEX;BUN;U;2,00;60000,00;240303600,00
MEX;BUN;U;1,00;5793,24;23430817,11
MEX;BUN;U;6998,00;48357,60;196337642,48
MEX;BUN;U;57000,00;25080,00;100446904,80
MEX;BUN;KG;16173,00;56806,96;233850963,46
MEX;BUN;KG;728,23;12380,82;49585926,94
MEX;BUN;KG;8,11;473,44;1896155,60
MEX;BUN;KG;21,30;1011,52;4051198,29
MEX;BUN;KG;44,71;1107,78;4436725,36
MEX;BUN;KG;267,70;5087,45;20375542,49
MEX;BUN;KG;817,72;15539,43;62236349,51
MEX;BUN;KG;42,36;804,75;3223072,03
MEX;BUN;U;121,00;55,49;222240,77
MEX;BUN;KG;31,54;599,31;2400272,50
MEX;BUN;KG;5,04;95,68;383204,14
MEX;BUN;KG;83,15;1580,21;6328835,86
MEX;BUN;KG;371,31;6592,08;26591330,06
MEX;BUN;KG;13,74;779,09;3142716,61
MEX;BUN;KG;95,01;4868,26;19637733,23
MEX;BUN;KG;25,26;732,90;2956394,00
MEX;BUN;KG;2131,55;14294,82;57662873,76
MEX;BUN;KG;2136,34;14932,30;60234359,70
MEX;BUN;KG;966,37;7640,16;30819106,61
MEX;BUN;KG;32,51;257,06;1036936,33
MEX;BUN;KG;1163,76;9200,77;37114342,04
MEX;BUN;KG;136,36;1078,11;4348912,46
MEX;BUN;U;114,00;52,54;211937,42
MEX;BUN;U;1566,00;19873,02;81809075,38
MEX;BUN;KG;188,47;1490,05;6010608,39
MEX;BUN;KG;43,16;341,22;1376423,47
MEX;BUN;KG;9937,65;69866,33;287450342,85
MEX;BUN;U;125,00;302,47;1220112,56
MEX;BUN;U;732000,00;25547,85;103646094,57
MEX;BUN;U;18,00;22627,43;91798125,86
MEX;BUN;KG;676,98;17097,23;69362436,27
MEX;BUN;U;20000,00;408,35;1656651,44
MEX;BUN;M2;421000,00;18904,99;76696410,12
MEX;BUN;M2;1166890,00;42767,44;173504938,03
MEX;BUN;KG;440,82;11133,04;45166075,29
MEX;BUN;U;100800,00;101183,05;414074431,00
MEX;BUN;KG;39909,00;165622,35;681984806,81
MEX;BUN;KG;26238,00;98913,51;404786724,37
MEX;BUN;KG;19229,00;79698,71;326153421,89
MEX;BUN;U;12478,00;340732,56;1368964169,71
MEX;BUN;KG;14041,33;106341,89;427805014,64
MEX;BUN;KG;19551,04;35090,00;140573900,10
MEX;BUN;KG;23000,00;45219,30;182558905,76
MEX;BUN;KG;20000,00;38278,00;154535558,82
MEX;BUN;KG;10927,33;184969,76;742547494,70
MEX;BUN;KG;959,04;20561,87;81735283,81
MEX;BUN;U;2055,00;440172,76;1754312735,24
MEX;BUN;KG;20716,50;135976,57;540519103,62
MEX;BUN;KG;14092,00;110355,43;438672766,22
MEX;BUN;KG;82080,00;261259,12;1038528515,30
MEX;BUN;KG;1715,00;20445,00;81270715,05
MEX;BUN;KG;28512,00;63345,20;251913725,16
MEX;BUN;KG;8750,00;34932,84;141832570,32
MEX;BUN;U;1824,00;729,60;3004281,21
MEX;BUN;U;920,00;219116,40;895061151,44
MEX;BUN;KG;20182,00;18769,26;74609497,73
MEX;BUN;KG;324660,00;181458,48;724005660,30
MEX;BUN;2U;4896,00;40704,00;167607267,84
MEX;BUN;U;25435,00;1200156,14;4794755781,54
MEX;BUN;U;640,00;29461,60;118942076,90
MEX;BUN;KG;0,60;6,68;26553,60
MEX;BUN;U;120,00;102,00;411793,38
MEX;BUN;U;243120,00;15152,24;61605825,86
MEX;BUN;U;428736,00;23889,80;97130909,94
MEX;BUN;KG;9775,52;17520,00;72122656,80
MEX;BUN;KG;69000,00;135657,90;545233970,70
MEX;BUN;KG;9246,93;159566,66;645368952,01
MEX;BUN;KG;55016,86;84968,15;342747072,50
MEX;BUN;KG;21059,00;136938,00;553847110,35
MEX;BUN;KG;99736,00;83379,30;331905478,13
MEX;BUN;KG;127238,00;118331,34;471038015,19
MEX;BUN;KG;406040,00;224248,16;906973925,60
MEX;BUN;U;21240,00;745212,00;3014017386,12
MEX;BUN;KG;19075,50;38420,37;156209156,14
MEX;BUN;KG;33650,49;59912,06;243589854,42
MEX;BUN;U;554,00;18959,80;76979631,97
MEX;BUN;KG;20812,50;137211,46;559471495,45
MEX;BUN;KG;14906,07;116792,34;476213758,80
MEX;BUN;KG;19000,00;121600,00;497627328,00
MEX;BUN;KG;10955,14;184709,93;759950217,89
MEX;BUN;KG;24703,00;29964,73;121270558,43
MEX;BUN;KG;97,00;90,21;365089,79
MNE;BUN;KG;49900,00;37425,00;152598192,00
MSR;BUN;KG;20000,00;15240,80;61530005,35
MOZ;BUN;KG;90636,40;178011,00;710062758,08
MOZ;BUN;KG;23731,20;52839,00;213321082,41
MOZ;BUN;KG;117540,00;230850,00;933675133,50
MOZ;BUN;KG;23508,00;46800,00;192548772,00
NIC;BUN;KG;690000,00;227700,00;935033200,20
NIC;BUN;KG;7000,00;34080,00;135661233,60
NIC;BUN;U;200,00;8980,00;36460147,00
NIC;BUN;U;11700,00;198900,00;793988247,00
NIC;BUN;U;1000,00;138216,27;547829861,28
NIC;BUN;U;180,00;7096,00;28810824,40
NIC;BUN;U;52,00;2184,00;8867367,60
NIC;BUN;U;52,00;1367,60;5552661,14
NIC;BUN;U;152,00;6840,00;27771426,00
NIC;BUN;U;4872,00;62039,16;246957423,03
NIC;BUN;M3;7,95;23162,84;92074373,65
NIC;BUN;KG;1253,18;32119,00;129670505,61
NIC;BUN;KG;468,82;17798,07;71854190,22
NIC;BUN;KG;1195,25;19061,82;76956189,08
NIC;BUN;KG;4323,07;64731,10;261331749,60
NIC;BUN;KG;12728,00;16960,06;67417764,90
NIC;BUN;KG;2247,00;37449,96;154208074,79
NIC;BUN;KG;16,00;714,54;2942268,50
